timestamp,source_system,entity_type,entity_id,customer_id,workflow_stage,workflow_status,event_type,transaction_amount,payment_status,risk_score,esg_score,region,assigned_team,latency_ms,integration_status,anomaly_flag,notes
2026-02-22 07:08:43.365377,loan_servicing_export,loan_case,LOAN-000347,CUS-00177,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,50.75387661057799,69.57494616302543,Africa,Collections Ops,320.70122353906487,healthy,False,workflow transition
2026-02-22 07:13:13.829031,loan_servicing_export,loan_case,LOAN-000293,CUS-00191,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,55.42496851245979,55.59941590969495,Africa,Collections Ops,508.61454328905586,healthy,False,workflow transition
2026-02-22 08:28:42.383229,crm_platform,loan_case,LOAN-000142,CUS-00145,intake,completed,intake_stage_entered,0.0,not_applicable,18.121818241000806,41.89359741609522,Asia Pacific,Compliance Ops,78.8832582097502,healthy,False,workflow transition
2026-02-22 08:29:05.381567,loan_servicing_export,loan_case,LOAN-000056,CUS-00005,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,52.74604201014187,67.52381227827314,Europe,Servicing Ops,325.82652015335253,healthy,False,workflow transition
2026-02-22 08:44:34.966771,loan_servicing_export,loan_case,LOAN-000267,CUS-00065,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,39.537738771210115,69.72011245781668,Europe,Compliance Ops,252.37955653701388,healthy,False,workflow transition
2026-02-22 08:58:44.792962,loan_servicing_export,loan_case,LOAN-000023,CUS-00052,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,71.5526011099256,67.89902518201065,North America,Servicing Ops,367.6252112712392,healthy,False,workflow transition
2026-02-22 10:05:45.769994,crm_platform,customer_profile,CRM-CUS-00152,CUS-00152,servicing,in_progress,customer_contacted,0.0,not_applicable,60.33961619185329,52.50841943424275,Latin America,Intake Ops,266.73027905955195,healthy,False,crm interaction
2026-02-22 11:02:41.772233,crm_platform,loan_case,LOAN-000392,CUS-00102,intake,completed,intake_stage_entered,0.0,not_applicable,40.54672339615369,59.28393040056161,North America,Compliance Ops,144.13089981335796,healthy,False,workflow transition
2026-02-22 12:07:25.855465,crm_platform,loan_case,LOAN-000227,CUS-00015,intake,completed,intake_stage_entered,0.0,not_applicable,53.54061749106285,46.070372880179974,Africa,Collections Ops,203.83033910104078,healthy,False,workflow transition
2026-02-22 12:42:53.908870,crm_platform,loan_case,LOAN-000264,CUS-00121,intake,completed,intake_stage_entered,0.0,not_applicable,52.7682711534725,72.04030109310953,Europe,Underwriting Ops,184.409136638071,healthy,False,workflow transition
2026-02-22 13:21:46.411815,crm_platform,loan_case,LOAN-000002,CUS-00187,intake,completed,intake_stage_entered,0.0,not_applicable,12.680036745532195,56.34112772358997,North America,Intake Ops,99.91991019822932,healthy,False,workflow transition
2026-02-22 14:00:54.607063,underwriting_engine,underwriting_decision,UW-LOAN-000241,CUS-00023,underwriting,in_progress,manual_review_opened,0.0,not_applicable,63.854145941359825,57.971135390572044,North America,Compliance Ops,379.0980814428153,degraded,True,manual underwriting review
2026-02-22 14:13:28.515673,workflow_orchestrator,loan_case,LOAN-000293,CUS-00191,approval,completed,approval_stage_entered,0.0,not_applicable,55.42496851245979,55.59941590969495,Africa,Collections Ops,116.26189900843119,degraded,False,workflow transition
2026-02-22 14:20:24.095687,loan_servicing_export,loan_case,LOAN-000067,CUS-00023,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,51.36102370771159,56.15998958706605,North America,Collections Ops,232.58114249851874,healthy,False,workflow transition
2026-02-22 14:27:06.627175,crm_platform,loan_case,LOAN-000046,CUS-00145,intake,completed,intake_stage_entered,0.0,not_applicable,23.952670155669683,40.192406699017376,Asia Pacific,Compliance Ops,190.77755792512082,healthy,False,workflow transition
2026-02-22 15:20:56.079663,crm_platform,customer_profile,CRM-CUS-00007,CUS-00007,servicing,in_progress,follow_up_scheduled,0.0,not_applicable,52.80967325158392,73.31703779344099,North America,Collections Ops,74.45821563062864,healthy,False,crm interaction
2026-02-22 15:59:43.403825,crm_platform,loan_case,LOAN-000324,CUS-00091,intake,completed,intake_stage_entered,0.0,not_applicable,54.131257682188306,47.587166038138,Europe,Compliance Ops,186.04325708843794,healthy,False,workflow transition
2026-02-22 16:04:46.616505,underwriting_engine,loan_case,LOAN-000289,CUS-00090,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,49.2897729129001,68.57072609228861,Asia Pacific,Servicing Ops,463.5497616619403,healthy,False,workflow transition
2026-02-22 17:50:40.570512,underwriting_engine,loan_case,LOAN-000348,CUS-00123,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,67.76594014378865,83.49248179730688,Africa,Collections Ops,292.05005930368986,healthy,False,workflow transition
2026-02-22 18:01:45.886036,loan_servicing_export,loan_case,LOAN-000266,CUS-00086,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,20.80417457399842,74.00103688961019,Africa,Compliance Ops,163.49175262115753,healthy,False,workflow transition
2026-02-22 19:00:30.677109,crm_platform,loan_case,LOAN-000370,CUS-00117,intake,completed,intake_stage_entered,0.0,not_applicable,65.70045212932696,67.14611172723481,North America,Collections Ops,108.23730125908577,healthy,False,workflow transition
2026-02-22 20:08:37.301962,underwriting_engine,loan_case,LOAN-000142,CUS-00145,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,18.121818241000806,41.89359741609522,Asia Pacific,Compliance Ops,168.3525404338987,healthy,False,workflow transition
2026-02-22 20:24:14.030656,payment_processor,loan_case,LOAN-000293,CUS-00191,funding,completed,funding_stage_entered,478780.09,pending,55.42496851245979,55.59941590969495,Africa,Collections Ops,159.87289869589773,healthy,False,workflow transition
2026-02-22 20:29:44.823994,loan_servicing_export,loan_case,LOAN-000304,CUS-00033,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,48.847239714399784,44.29732545119038,North America,Intake Ops,452.2013549467968,healthy,False,workflow transition
2026-02-22 21:19:38.750435,underwriting_engine,loan_case,LOAN-000046,CUS-00145,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,23.952670155669683,40.192406699017376,Asia Pacific,Compliance Ops,318.39416731859137,healthy,False,workflow transition
2026-02-22 21:19:41.527990,crm_platform,loan_case,LOAN-000353,CUS-00085,intake,completed,intake_stage_entered,0.0,not_applicable,53.338513776743696,61.23724904163167,Africa,Servicing Ops,89.2027507077095,healthy,False,workflow transition
2026-02-22 21:20:35.353424,integration_hub,integration,INC-0006,platform,servicing,failed,integration_failure,0.0,not_applicable,72.07464185953307,59.10864334268326,Latin America,Platform Integrations,5292.841400066762,failed,True,incident in loan_servicing_api
2026-02-22 21:49:04.604195,underwriting_engine,loan_case,LOAN-000392,CUS-00102,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,40.54672339615369,59.28393040056161,North America,Compliance Ops,417.4722554925908,healthy,False,workflow transition
2026-02-22 21:53:41.253346,crm_platform,loan_case,LOAN-000064,CUS-00123,intake,completed,intake_stage_entered,0.0,not_applicable,68.3782567663978,80.91104138496985,Africa,Collections Ops,190.21438153037423,healthy,False,workflow transition
2026-02-22 21:57:56.715774,integration_hub,integration,INC-0006,platform,servicing,completed,integration_recovered,0.0,not_applicable,42.711164033900026,62.13188945299511,Europe,Platform Integrations,567.6377841973538,recovering,False,recovery completed for loan_servicing_api
2026-02-22 22:05:07.105633,underwriting_engine,loan_case,LOAN-000264,CUS-00121,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,52.7682711534725,72.04030109310953,Europe,Underwriting Ops,184.5237385995975,healthy,False,workflow transition
2026-02-22 22:16:45.926840,underwriting_engine,loan_case,LOAN-000002,CUS-00187,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,12.680036745532195,56.34112772358997,North America,Intake Ops,340.4545848663414,healthy,False,workflow transition
2026-02-23 00:20:47.096350,underwriting_engine,loan_case,LOAN-000370,CUS-00117,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,65.70045212932696,67.14611172723481,North America,Collections Ops,372.59716163880427,healthy,False,workflow transition
2026-02-23 00:38:41.563906,underwriting_engine,loan_case,LOAN-000227,CUS-00015,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,53.54061749106285,46.070372880179974,Africa,Collections Ops,529.7514142679172,degraded,False,workflow transition
2026-02-23 00:39:40.011022,loan_servicing_export,loan_case,LOAN-000156,CUS-00135,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,63.68140871674499,67.88765458443964,Africa,Servicing Ops,664.8018656974193,healthy,False,workflow transition
2026-02-23 01:53:04.314334,workflow_orchestrator,loan_case,LOAN-000267,CUS-00065,approval,completed,approval_stage_entered,0.0,not_applicable,39.537738771210115,69.72011245781668,Europe,Compliance Ops,189.72534980874585,healthy,False,workflow transition
2026-02-23 02:12:09.813418,loan_servicing_export,loan_case,LOAN-000241,CUS-00023,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,57.861223587577186,57.971135390572044,North America,Collections Ops,427.0197635031465,healthy,False,workflow transition
2026-02-23 03:02:36.823900,crm_platform,loan_case,LOAN-000025,CUS-00162,intake,completed,intake_stage_entered,0.0,not_applicable,47.46878303790887,52.76014977535811,Africa,Compliance Ops,181.345949750139,healthy,False,workflow transition
2026-02-23 03:27:04.907054,crm_platform,customer_profile,CRM-CUS-00034,CUS-00034,servicing,in_progress,follow_up_scheduled,0.0,not_applicable,47.3275810838648,68.1179922332352,Europe,Collections Ops,197.3793703095876,healthy,False,crm interaction
2026-02-23 05:25:09.983048,workflow_orchestrator,loan_case,LOAN-000056,CUS-00005,approval,completed,approval_stage_entered,0.0,not_applicable,52.74604201014187,67.52381227827314,Europe,Servicing Ops,210.7538508760933,healthy,False,workflow transition
2026-02-23 05:54:51.309955,crm_platform,loan_case,LOAN-000257,CUS-00199,intake,completed,intake_stage_entered,0.0,not_applicable,71.85994072467842,52.05739879397879,Latin America,Underwriting Ops,467.622037264231,failed,True,workflow transition
2026-02-23 06:20:45.068745,loan_servicing_export,loan_case,LOAN-000002,CUS-00187,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,12.680036745532195,56.34112772358997,North America,Intake Ops,283.0115365530492,healthy,False,workflow transition
2026-02-23 06:27:44.739566,payment_processor,loan_case,LOAN-000267,CUS-00065,funding,completed,funding_stage_entered,457934.45,pending,39.537738771210115,69.72011245781668,Europe,Compliance Ops,310.7725160771091,healthy,False,workflow transition
2026-02-23 06:40:58.234847,loan_servicing_export,loan_case,LOAN-000264,CUS-00121,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,52.7682711534725,72.04030109310953,Europe,Underwriting Ops,204.62530750431105,healthy,False,workflow transition
2026-02-23 07:38:15.655376,crm_platform,customer_profile,CRM-CUS-00058,CUS-00058,intake,in_progress,follow_up_scheduled,0.0,not_applicable,38.73587716043294,84.23400202066445,North America,Intake Ops,68.96603868778352,healthy,False,crm interaction
2026-02-23 07:40:21.807872,underwriting_engine,loan_case,LOAN-000324,CUS-00091,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,54.131257682188306,47.587166038138,Europe,Compliance Ops,343.3577466998384,healthy,False,workflow transition
2026-02-23 08:00:06.074447,underwriting_engine,loan_case,LOAN-000064,CUS-00123,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,68.3782567663978,80.91104138496985,Africa,Collections Ops,231.23098717174244,healthy,False,workflow transition
2026-02-23 08:30:41.209726,workflow_orchestrator,loan_case,LOAN-000304,CUS-00033,approval,completed,approval_stage_entered,0.0,not_applicable,48.847239714399784,44.29732545119038,North America,Intake Ops,220.821434075347,healthy,False,workflow transition
2026-02-23 09:29:57.531926,crm_platform,loan_case,LOAN-000083,CUS-00044,intake,completed,intake_stage_entered,0.0,not_applicable,41.11408648293779,79.05946035725792,Latin America,Collections Ops,175.09861958339266,healthy,False,workflow transition
2026-02-23 09:45:27.566016,crm_platform,customer_profile,CRM-CUS-00119,CUS-00119,collections,in_progress,follow_up_scheduled,0.0,not_applicable,66.50681301152724,77.51938480196894,Latin America,Compliance Ops,140.34611519626387,healthy,False,crm interaction
2026-02-23 10:53:54.717017,workflow_orchestrator,loan_case,LOAN-000347,CUS-00177,approval,completed,approval_stage_entered,0.0,not_applicable,50.75387661057799,69.57494616302543,Africa,Collections Ops,67.49751459141103,healthy,False,workflow transition
2026-02-23 11:19:18.663558,underwriting_engine,loan_case,LOAN-000353,CUS-00085,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,53.338513776743696,61.23724904163167,Africa,Servicing Ops,211.6505892902028,healthy,False,workflow transition
2026-02-23 12:18:44.163900,crm_platform,loan_case,LOAN-000195,CUS-00156,intake,completed,intake_stage_entered,0.0,not_applicable,65.26432355873895,73.69945304917438,Africa,Compliance Ops,183.5036233711661,healthy,False,workflow transition
2026-02-23 13:04:42.365709,crm_platform,loan_case,LOAN-000224,CUS-00127,intake,completed,intake_stage_entered,0.0,not_applicable,67.44351689236659,78.7721916961284,North America,Underwriting Ops,103.16801287794125,healthy,False,workflow transition
2026-02-23 13:25:06.971953,crm_platform,loan_case,LOAN-000173,CUS-00113,intake,completed,intake_stage_entered,0.0,not_applicable,52.6166946413485,49.61767282681347,Europe,Intake Ops,98.97039201927592,healthy,False,workflow transition
2026-02-23 13:29:45.191384,loan_servicing_export,loan_case,LOAN-000121,CUS-00086,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,18.992769661285507,85.79266941319929,Africa,Compliance Ops,394.3694520878644,healthy,False,workflow transition
2026-02-23 13:42:34.735269,crm_platform,customer_profile,CRM-CUS-00025,CUS-00025,intake,in_progress,follow_up_scheduled,0.0,not_applicable,44.03058808388535,67.0330889058911,Africa,Collections Ops,151.56018953098868,healthy,False,crm interaction
2026-02-23 14:38:47.312721,loan_servicing_export,loan_case,LOAN-000227,CUS-00015,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,53.54061749106285,46.070372880179974,Africa,Collections Ops,509.9053365764952,degraded,False,workflow transition
2026-02-23 14:49:31.399371,crm_platform,customer_profile,CRM-CUS-00026,CUS-00026,servicing,in_progress,customer_contacted,0.0,not_applicable,55.55882970138411,53.622198311816305,Africa,Underwriting Ops,172.71444860307022,healthy,False,crm interaction
2026-02-23 16:28:31.661018,payment_processor,loan_case,LOAN-000304,CUS-00033,funding,completed,funding_stage_entered,198379.59,pending,48.847239714399784,44.29732545119038,North America,Intake Ops,176.8521913542098,healthy,False,workflow transition
2026-02-23 16:31:34.806592,workflow_orchestrator,loan_case,LOAN-000023,CUS-00052,approval,completed,approval_stage_entered,0.0,not_applicable,71.5526011099256,67.89902518201065,North America,Servicing Ops,195.8350374791321,healthy,False,workflow transition
2026-02-23 16:42:54.729282,crm_platform,customer_profile,CRM-CUS-00164,CUS-00164,servicing,in_progress,follow_up_scheduled,0.0,not_applicable,49.89792942788077,55.90252937160108,Europe,Compliance Ops,149.7085828805595,healthy,False,crm interaction
2026-02-23 17:14:25.757470,underwriting_engine,loan_case,LOAN-000224,CUS-00127,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,67.44351689236659,78.7721916961284,North America,Underwriting Ops,194.4902427502466,healthy,False,workflow transition
2026-02-23 18:19:41.391870,crm_platform,customer_profile,CRM-CUS-00006,CUS-00006,intake,in_progress,follow_up_scheduled,0.0,not_applicable,70.10631269678919,66.842864085338,Asia Pacific,Underwriting Ops,88.51554069992316,healthy,False,crm interaction
2026-02-23 18:23:44.618147,loan_servicing_export,loan_case,LOAN-000324,CUS-00091,compliance_review,completed,compliance_review_stage_entered,0.0,not_applicable,54.131257682188306,47.587166038138,Europe,Compliance Ops,317.1723583575228,degraded,False,workflow transition
2026-02-23 18:29:58.405114,workflow_orchestrator,loan_case,LOAN-000266,CUS-00086,approval,completed,approval_stage_entered,0.0,not_applicable,20.80417457399842,74.00103688961019,Africa,Compliance Ops,318.1435523361137,healthy,False,workflow transition
2026-02-23 18:32:21.145907,crm_platform,loan_case,LOAN-000360,CUS-00163,intake,completed,intake_stage_entered,0.0,not_applicable,21.121240010382216,43.832339179906974,Europe,Underwriting Ops,184.19366634368862,healthy,False,workflow transition
2026-02-23 18:37:10.849442,payment_processor,loan_case,LOAN-000056,CUS-00005,funding,completed,funding_stage_entered,135698.99,pending,52.74604201014187,67.52381227827314,Europe,Servicing Ops,286.9540216346327,healthy,False,workflow transition
2026-02-23 18:41:07.832786,crm_platform,loan_case,LOAN-000014,CUS-00097,intake,completed,intake_stage_entered,0.0,not_applicable,70.2212371825109,53.23408528498399,Latin America,Compliance Ops,71.45842677696918,healthy,False,workflow transition
2026-02-23 18:48:45.220542,underwriting_engine,loan_case,LOAN-000025,CUS-00162,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,47.46878303790887,52.76014977535811,Africa,Compliance Ops,188.28744242986508,healthy,False,workflow transition
2026-02-23 19:16:08.759197,underwriting_engine,underwriting_decision,UW-LOAN-000064,CUS-00123,underwriting,in_progress,manual_review_opened,0.0,not_applicable,74.3472928609903,80.91104138496985,Africa,Compliance Ops,434.0028441850061,degraded,True,manual underwriting review
2026-02-23 19:18:43.143396,payment_processor,loan_case,LOAN-000347,CUS-00177,funding,completed,funding_stage_entered,443795.56,pending,50.75387661057799,69.57494616302543,Africa,Collections Ops,244.94183501446756,healthy,False,workflow transition
2026-02-23 19:41:36.661806,crm_platform,customer_profile,CRM-CUS-00125,CUS-00125,servicing,in_progress,case_note_added,0.0,not_applicable,65.07001779080183,51.751755564114774,Asia Pacific,Compliance Ops,192.43649156112116,healthy,False,crm interaction
2026-02-23 19:43:33.221123,crm_platform,loan_case,LOAN-000328,CUS-00003,intake,completed,intake_stage_entered,0.0,not_applicable,46.95329136014354,66.35945234868406,Africa,Servicing Ops,110.62610035265672,healthy,False,workflow transition
2026-02-23 20:08:59.997834,loan_servicing_export,loan_case,LOAN-000293,CUS-00191,servicing,completed,servicing_stage_entered,478780.09,pending,55.42496851245979,55.59941590969495,Africa,Collections Ops,221.4919742464781,healthy,False,workflow transition
2026-02-23 20:11:34.655432,underwriting_engine,loan_case,LOAN-000195,CUS-00156,underwriting,completed,underwriting_stage_entered,0.0,not_applicable,65.26432355873895,73.69945304917438,Africa,Compliance Ops,188.84016043757208,healthy,False,workflow transition
